root_id,position,supervoxel_id
720575940627677017,[628316 279356  60920],81420897756049074
720575940606573490,[524056 110824  43480],79658861652451292
720575940623766458,[650836 214360 196560],81771642434821072
720575940613258994,[567996 243768  83960],80364748251713127
720575940605302974,[637852 152224  40360],81559504872866901
720575940628782824,[679676 181676  52240],82334042162333347
720575940621087777,[341644 135020 139440],76492680749937891
720575940628955648,[408400 194668 212400],77619542997905116
720575940621562918,[717908 199844 144320],82967704792733976
720575940619159105,[718036 196840 146640],82967636073413488
720575940615833574,[720156 194140 147680],82967567353964687
720575940617999680,[755716 207776 210040],83601161130838849
720575940612236241,[716100 197036 158840],82897267329671935
720575940627676798,[713544 209164 144560],82897473487595599
720575940650450934,[718520 201140 142160],82967704726314667
720575940636302143,[722672 203504 135440],83038142189731341
720575940639588853,[169016 188508 187840],73538087048873016
720575940637731955,[722692 194128 144000],83037936097982323
720575940628967106,[191624 285496 233400],73891580171564456
720575940633882925,[681220 302512  71200],82336103813938679
720575940630724906,[657868 245308  29880],81912929141831844
720575940626002575,[692500 250524  43960],82546316625976320
720575940650455286,[717592 193340 166000],82967567420996864
720575940626244551,[722944 185356 173320],83037798726472710
720575940603962214,[712484 204236 150400],82897404768301906
720575940636249407,[721988 195948 147600],83038004817615128
720575940603860000,[714692 198716 147480],82897267329256242
720575940631109187,[638012 245824 204720],81561085958350915
720575940608554052,[402940 287340 100440],77550754399387853
720575940623804560,[716472 198364 153840],82897267329479420
720575940634156655,[713776 201448 153280],82897336048938501
720575940623779111,[454744 183768 218520],78463830489294755
720575940616571485,[684576 123232 164480],82403449236367899
720575940606099586,[711212 206792 148760],82827036024079585
720575940628401681,[318736 192976 115960],76071430290158094
720575940620086622,[721556 187580 170560],83037867445856781
720575940650522614,[715608 203200 150160],82897336048825181
720575940633623853,[865868 239300 195920],85501598193061237
720575940618995505,[350908 149000 114040],76633624329332634
720575940646505326,[715808 264992  65600],82898435291926707
720575940618323713,[716352 272320  83640],82898504078436430
720575940637344590,[711732 195044 162640],82826829866164162
720575940638839529,[720800 265440  59720],83039172713028637
720575940606411698,[349852 148812 123520],76633624396459393
720575940605080608,[734664 150076 126480],83248355068770588
720575940624576253,[718496 189704 167520],82967498701580331
720575940603167916,[318888 148888 155160],76070674510416645
720575940633033567,[330140 163932 162600],76282055621231541
720575940612446744,[433640 270844  65840],78043060663136546
720575940614474407,[327244 186932 115720],76212099059125916
720575940631306344,[709504 280576  83760],82828272773195637
720575940610624485,[607668 338088  80560],81070016174923560
720575940636167280,[612968 322252  71120],81140178760363206
720575940626984274,[589512 216652  51760],80786548265994393
720575940618720054,[644192 229696 215240],81701548635608495
720575940623121643,[366112 289316 119640],76917504488077063
720575940623131433,[464896 163552 216760],78604224380188393
720575940621246068,[454812 357712 125640],78466716438487182
720575940632973538,[698420 261640  59000],82616891528913674
720575940621111381,[727292 355988 189560],83111053755620346
720575940631242514,[621492 225148 202960],81279267384203921
720575940621228014,[731904 238816  83320],83179429299314097
720575940618567425,[718656 190076 162400],82967498635019032
720575940612518055,[335548 225536 163560],76353455157593555
720575940624056467,[511824 194780  36120],79449129742317387
720575940615613396,[536316 370748 156560],79874297547958664
720575940625906088,[393892 284616 102480],77409948191701652
720575940638701375,[745084 175316 200120],83389505075703732
720575940610522009,[340064 218088 167400],76494055273560621
720575940633167199,[688456 292680  84640],82476635210789592
720575940621726698,[392020 188864 220960],77337999301973185
720575940607541187,[503864 362512 158360],79311210155604696
720575940625828752,[323648 188304 114960],76212099059108978
720575940628615752,[715648 200928 148160],82897336048765873
720575940625160683,[137972 260076 188560],72976305326591471
720575940622224836,[440300 268568  70960],78183729432177913
720575940629696299,[628796 187876  31400],81419385859946071
720575940638227253,[573308 291392  26720],80506310172568491
720575940616451909,[666868 234196  30000],82053460471654178
720575940625203277,[491556 164852 190160],79096805522112948
720575940627446415,[320652 191188 124640],76141799101525494
720575940615966918,[719332 191600 169080],82967567421102925
720575940616800780,[476788 249776  76320],78816773252100907
720575940623435189,[715948 194824 162840],82897198610341078
720575940626754192,[361500 157604 104920],76844868000932495
720575940611397166,[334112 248500 125080],76353867406754243
720575940621885957,[327452 187240 124480],76282467870391429
720575940632246546,[491360 122592 183040],79096118260732763
720575940623365045,[458624 109248 172120],78532962148479117
720575940627008954,[614528 196288  29000],81208417066479601
720575940631963300,[716680 202820 139960],82967704726233543
720575940619936639,[458176 159904 217600],78463418172395424
720575940617922507,[327744 253504 104360],76283567314938088
720575940627397223,[713728 271712  64880],82898504011373829
720575940625683077,[481632 181408 204480],78885974167952149
720575940621333509,[504640 353600 205200],79311072851113610
720575940626735209,[733920 198304 102080],83249110849421719
720575940611745429,[709932 169872 187440],82826417682926186
720575940621489407,[740256 218144  81960],83319823123367712
720575940622865907,[458944 112480 185160],78532962215289328
720575940639072189,[316416 192384 122840],76071430290355585
720575940632387484,[562560 351296 204400],80296235269503925
720575940635515572,[320888 188080 122760],76141730315087520
720575940638720070,[417408 204960 226120],77760486711501272
720575940617611921,[510072 326996 250320],79381029479166027
720575940616388575,[477552 174124 218480],78815468051768448
720575940625399629,[449228 280124  59760],78324673012215629
720575940627921018,[733440 173120 131600],83248698666347987
720575940625964184,[342364 242240 105400],76494467389070638
720575940637929816,[731168 175712 132000],83178398641630901
720575940619711216,[393152 264960 181720],77409673582073905
720575940626351256,[502144 131296 172120],79236993187646564
720575940627179675,[698464 301760  83240],82617578857524134
720575940629298885,[458528 140672 213720],78533443319042194
720575940613685930,[717112 208136 145520],82967842231792276
720575940612499662,[714100 199084 156160],82897267329539776
720575940626318717,[426492 224360 220600],77971936474906188
720575940625422090,[454272 130976 210120],78392568391604333
720575940621365417,[717584 212792 134840],82967910884483041
720575940635307256,[322292 184708 122400],76141661595541829
720575940631725087,[558112 123072 150400],80222018100019775
720575940604808736,[658216 312664 109800],81914028922009000
720575940621725587,[730784 179552 127280],83178467360952210
720575940604992457,[733376 198112 108640],83249110915999161
720575940611713088,[710816 274240  86000],82828204053808336
720575940624052528,[535776 366240 163720],79803860084578536
720575940616270619,[736960 187680 105880],83319342221120178
720575940635104447,[278072 181012 156320],75367536824396214
720575940625544069,[400544 286688  81480],77480385587732962
720575940616438085,[446400 163872 220040],78322749403586439
720575940625995780,[744896 168512 109080],83389367367848806
720575940621360404,[735104 205088 101720],83249248288304058
720575940619436357,[716864 273280  80240],82968941475569871
720575940627976222,[319872 138500 153000],76140905815409327
720575940625994756,[741792 167104 120920],83389367368251241
720575940628771587,[320664 135372 161280],76140837096019221
720575940619619510,[720832 279360  62840],83039378938615825
720575940609202244,[393248 118592 201600],77407199747977756
720575940619169901,[714916 192548 164920],82897198676781213
720575940610544025,[736352 179456 117480],83248836038368703
720575940626089260,[732192 224512  85160],83179223140941639
720575940612549799,[611296 196832  29680],81138048322327685
720575940634507639,[458656 155040 223720],78533718197264153
720575940632387228,[403488 188896  81800],77549105064956944
720575940626805520,[449344 163744 218320],78322749403571690
720575940609354450,[707200 284000  79920],82757972682003250
720575940624286014,[708416 279296  78960],82828272706685615
720575940605411262,[718956 188520 165080],82967498701489419
720575940614586418,[458336 144320 211880],78463143294273169
720575940643638807,[494176 131296 174360],79096255699391699
720575940636621540,[464352  79232 122560],78602780935496754
720575940617700253,[688084 295916  86240],82476703930330507
720575940633671705,[491136 207680 214400],79027192759427259
720575940623735310,[425696 156768 225160],77970768243947971
720575940613338349,[337656 258692 109000],76424373522906104
720575940622800589,[439104 131264 212960],78181462159170321
720575940631741613,[458624 111424 180440],78532962148779201
720575940617874205,[410816 125472 204600],77688812163754010
720575940624314468,[692900 164652 185640],82544873986605016
720575940632303807,[369924 152312 208600],76985537105372528
720575940643656046,[654264 182408 203160],81841461423382718
720575940613680039,[281640 168688 156080],75437699409927255
720575940614720834,[198808 256452 256240],74031767971237053
720575940619491828,[357568 153728 203480],76774430806237122
720575940635831438,[383432 156180 211360],77196712057461187
720575940635109983,[727344 319428 174040],83110435213368383
720575940614856042,[438596 274572  65800],78183866870967477
720575940626228329,[691320 167788 189400],82474573962095986
